axis(cm-1),no excitation,,with_excitation,,diff
44490.02464,2.59E-07,,8.37E-06,,8.11E-06
44498.09018,2.64E-07,,8.57E-06,,8.31E-06
44506.15572,2.71E-07,,8.78E-06,,8.51E-06
44514.22127,2.79E-07,,8.99E-06,,8.71E-06
44522.28681,2.88E-07,,9.20E-06,,8.91E-06
44530.35236,2.97E-07,,9.41E-06,,9.11E-06
44538.4179,3.07E-07,,9.60E-06,,9.29E-06
44546.48344,3.17E-07,,9.77E-06,,9.45E-06
44554.54899,3.27E-07,,9.91E-06,,9.58E-06
44562.61453,3.37E-07,,1.00E-05,,9.66E-06
44570.68008,3.46E-07,,1.01E-05,,9.75E-06
44578.74562,3.54E-07,,1.01E-05,,9.75E-06
44586.81116,3.62E-07,,1.01E-05,,9.74E-06
44594.87671,3.68E-07,,1.01E-05,,9.73E-06
44602.94225,3.75E-07,,1.00E-05,,9.63E-06
44611.0078,3.80E-07,,9.94E-06,,9.56E-06
44619.07334,3.85E-07,,9.82E-06,,9.44E-06
44627.13888,3.91E-07,,9.68E-06,,9.29E-06
44635.20443,3.96E-07,,9.52E-06,,9.12E-06
44643.26997,4.03E-07,,9.35E-06,,8.95E-06
44651.33552,4.11E-07,,9.17E-06,,8.76E-06
44659.40106,4.21E-07,,8.99E-06,,8.57E-06
44667.4666,4.33E-07,,8.80E-06,,8.37E-06
44675.53215,4.47E-07,,8.62E-06,,8.17E-06
44683.59769,4.63E-07,,8.45E-06,,7.99E-06
44691.66324,4.82E-07,,8.29E-06,,7.81E-06
44699.72878,5.03E-07,,8.15E-06,,7.65E-06
44707.79432,5.26E-07,,8.03E-06,,7.50E-06
44715.85987,5.50E-07,,7.93E-06,,7.38E-06
44723.92541,5.75E-07,,7.85E-06,,7.28E-06
44731.99096,6.01E-07,,7.81E-06,,7.21E-06
44740.0565,6.26E-07,,7.79E-06,,7.16E-06
44748.12204,6.50E-07,,7.81E-06,,7.16E-06
44756.18759,6.72E-07,,7.85E-06,,7.18E-06
44764.25313,6.92E-07,,7.92E-06,,7.23E-06
44772.31868,7.10E-07,,8.02E-06,,7.31E-06
44780.38422,7.25E-07,,8.14E-06,,7.42E-06
44788.44976,7.36E-07,,8.27E-06,,7.53E-06
44796.51531,7.44E-07,,8.41E-06,,7.67E-06
44804.58085,7.49E-07,,8.56E-06,,7.81E-06
44812.6464,7.51E-07,,8.71E-06,,7.96E-06
44820.71194,7.50E-07,,8.84E-06,,8.09E-06
44828.77748,7.46E-07,,8.96E-06,,8.21E-06
44836.84303,7.39E-07,,9.06E-06,,8.32E-06
44844.90857,7.30E-07,,9.13E-06,,8.40E-06
44852.97412,7.20E-07,,9.18E-06,,8.46E-06
44861.03966,7.08E-07,,9.18E-06,,8.47E-06
44869.1052,6.95E-07,,9.15E-06,,8.46E-06
44877.17075,6.82E-07,,9.08E-06,,8.40E-06
44885.23629,6.68E-07,,8.97E-06,,8.30E-06
44893.30184,6.54E-07,,8.81E-06,,8.16E-06
44901.36738,6.40E-07,,8.61E-06,,7.97E-06
44909.43292,6.28E-07,,8.37E-06,,7.74E-06
44917.49847,6.16E-07,,8.08E-06,,7.46E-06
44925.56401,6.06E-07,,7.76E-06,,7.15E-06
44933.62956,5.98E-07,,7.41E-06,,6.81E-06
44941.6951,5.91E-07,,7.02E-06,,6.43E-06
44949.76064,5.87E-07,,6.61E-06,,6.02E-06
44957.82619,5.85E-07,,6.18E-06,,5.60E-06
44965.89173,5.86E-07,,5.74E-06,,5.15E-06
44973.95728,5.89E-07,,5.30E-06,,4.71E-06
44982.02282,5.94E-07,,4.86E-06,,4.27E-06
44990.08836,6.01E-07,,4.43E-06,,3.83E-06
44998.15391,6.10E-07,,4.02E-06,,3.41E-06
45006.21945,6.20E-07,,3.63E-06,,3.01E-06
45014.285,6.31E-07,,3.26E-06,,2.63E-06
45022.35054,6.42E-07,,2.93E-06,,2.29E-06
45030.41608,6.53E-07,,2.62E-06,,1.97E-06
45038.48163,6.63E-07,,2.34E-06,,1.68E-06
45046.54717,6.72E-07,,2.10E-06,,1.43E-06
45054.61272,6.79E-07,,1.88E-06,,1.20E-06
45062.67826,6.84E-07,,1.69E-06,,1.01E-06
45070.7438,6.87E-07,,1.52E-06,,8.33E-07
45078.80935,6.87E-07,,1.36E-06,,6.73E-07
45086.87489,6.84E-07,,1.23E-06,,5.46E-07
45094.94044,6.78E-07,,1.11E-06,,4.32E-07
45103.00598,6.69E-07,,1.00E-06,,3.31E-07
45111.07152,6.56E-07,,9.08E-07,,2.52E-07
45119.13707,6.40E-07,,8.19E-07,,1.79E-07
45127.20261,6.21E-07,,7.38E-07,,1.17E-07
45135.26816,5.98E-07,,6.63E-07,,6.50E-08
45143.3337,5.73E-07,,5.94E-07,,2.10E-08
45151.39924,5.44E-07,,5.31E-07,,-1.30E-08
45159.46479,5.14E-07,,4.73E-07,,-4.10E-08
45167.53033,4.81E-07,,4.19E-07,,-6.20E-08
45175.59588,4.48E-07,,3.71E-07,,-7.70E-08
45183.66142,4.13E-07,,3.28E-07,,-8.50E-08
45191.72696,3.78E-07,,2.89E-07,,-8.90E-08
45199.79251,3.44E-07,,2.56E-07,,-8.80E-08
45207.85805,3.11E-07,,2.26E-07,,-8.50E-08
45215.9236,2.79E-07,,2.01E-07,,-7.80E-08
45223.98914,2.49E-07,,1.80E-07,,-6.90E-08
45232.05468,2.21E-07,,1.64E-07,,-5.70E-08
45240.12023,1.96E-07,,1.50E-07,,-4.60E-08
45248.18577,1.73E-07,,1.40E-07,,-3.30E-08
45256.25132,1.52E-07,,1.33E-07,,-1.90E-08
45264.31686,1.34E-07,,1.28E-07,,-6.00E-09
45272.3824,1.18E-07,,1.25E-07,,7.00E-09
45280.44795,1.04E-07,,1.24E-07,,2.00E-08
45288.51349,9.13E-08,,1.23E-07,,3.17E-08
45296.57904,8.04E-08,,1.24E-07,,4.36E-08
45304.64458,7.08E-08,,1.25E-07,,5.42E-08
45312.71012,6.23E-08,,1.26E-07,,6.37E-08
45320.77567,5.47E-08,,1.28E-07,,7.33E-08
45328.84121,4.80E-08,,1.29E-07,,8.10E-08
45336.90676,4.20E-08,,1.29E-07,,8.70E-08
45344.9723,3.66E-08,,1.29E-07,,9.24E-08
45353.03784,3.18E-08,,1.29E-07,,9.72E-08
45361.10339,2.75E-08,,1.28E-07,,1.01E-07
45369.16893,2.38E-08,,1.27E-07,,1.03E-07
45377.23448,2.05E-08,,1.25E-07,,1.05E-07
45385.30002,1.76E-08,,1.23E-07,,1.05E-07
45393.36556,1.51E-08,,1.20E-07,,1.05E-07
45401.43111,1.31E-08,,1.17E-07,,1.04E-07
45409.49665,1.14E-08,,1.14E-07,,1.03E-07
45417.5622,9.98E-09,,1.10E-07,,1.00E-07
45425.62774,8.84E-09,,1.06E-07,,9.72E-08
45433.69328,8.05E-09,,1.02E-07,,9.40E-08
45441.75883,7.49E-09,,9.83E-08,,9.08E-08
45449.82437,7.13E-09,,9.41E-08,,8.70E-08
45457.88992,6.94E-09,,8.96E-08,,8.27E-08
45465.95546,6.89E-09,,8.50E-08,,7.81E-08
45474.021,6.96E-09,,8.03E-08,,7.33E-08
45482.08655,7.11E-09,,7.55E-08,,6.84E-08
45490.15209,7.32E-09,,7.07E-08,,6.34E-08
45498.21764,7.58E-09,,6.58E-08,,5.82E-08
45506.28318,7.85E-09,,6.11E-08,,5.33E-08
45514.34872,8.11E-09,,5.64E-08,,4.83E-08
45522.41427,8.35E-09,,5.20E-08,,4.37E-08
45530.47981,8.55E-09,,4.79E-08,,3.94E-08
45538.54536,8.71E-09,,4.41E-08,,3.54E-08
45546.6109,8.80E-09,,4.07E-08,,3.19E-08
45554.67644,8.82E-09,,3.78E-08,,2.90E-08
45562.74199,8.77E-09,,3.55E-08,,2.67E-08
45570.80753,8.67E-09,,3.37E-08,,2.50E-08
45578.87308,8.51E-09,,3.25E-08,,2.40E-08
45586.93862,8.29E-09,,3.19E-08,,2.36E-08
45595.00416,8.03E-09,,3.21E-08,,2.41E-08
45603.06971,7.73E-09,,3.29E-08,,2.52E-08
45611.13525,7.40E-09,,3.45E-08,,2.71E-08
45619.2008,7.06E-09,,3.69E-08,,2.98E-08
45627.26634,6.71E-09,,4.02E-08,,3.35E-08
45635.33188,6.36E-09,,4.43E-08,,3.79E-08
45643.39743,6.00E-09,,4.92E-08,,4.32E-08
45651.46297,5.64E-09,,5.51E-08,,4.95E-08
45659.52852,5.29E-09,,6.18E-08,,5.65E-08
45667.59406,4.94E-09,,6.93E-08,,6.44E-08
45675.6596,4.60E-09,,7.77E-08,,7.31E-08
45683.72515,4.26E-09,,8.67E-08,,8.24E-08
45691.79069,3.92E-09,,9.64E-08,,9.25E-08
45699.85624,3.59E-09,,1.06E-07,,1.02E-07
45707.92178,3.27E-09,,1.17E-07,,1.14E-07
45715.98732,2.96E-09,,1.28E-07,,1.25E-07
45724.05287,2.65E-09,,1.38E-07,,1.35E-07
45732.11841,2.36E-09,,1.49E-07,,1.47E-07
45740.18396,2.09E-09,,1.59E-07,,1.57E-07
45748.2495,1.84E-09,,1.69E-07,,1.67E-07
45756.31504,1.62E-09,,1.78E-07,,1.76E-07
45764.38059,1.43E-09,,1.87E-07,,1.86E-07
45772.44613,1.26E-09,,1.95E-07,,1.94E-07
45780.51168,1.14E-09,,2.03E-07,,2.02E-07
45788.57722,1.05E-09,,2.10E-07,,2.09E-07
45796.64276,1.00E-09,,2.16E-07,,2.15E-07
45804.70831,1.01E-09,,2.22E-07,,2.21E-07
45812.77385,1.05E-09,,2.27E-07,,2.26E-07
45820.8394,1.15E-09,,2.31E-07,,2.30E-07
45828.90494,1.31E-09,,2.35E-07,,2.34E-07
45836.97048,1.51E-09,,2.37E-07,,2.35E-07
45845.03603,1.78E-09,,2.38E-07,,2.36E-07
45853.10157,2.12E-09,,2.39E-07,,2.37E-07
45861.16712,2.51E-09,,2.37E-07,,2.34E-07
45869.23266,2.96E-09,,2.35E-07,,2.32E-07
45877.2982,3.48E-09,,2.31E-07,,2.28E-07
45885.36375,4.05E-09,,2.26E-07,,2.22E-07
45893.42929,4.68E-09,,2.19E-07,,2.14E-07
45901.49484,5.35E-09,,2.12E-07,,2.07E-07
45909.56038,6.06E-09,,2.03E-07,,1.97E-07
45917.62592,6.80E-09,,1.94E-07,,1.87E-07
45925.69147,7.55E-09,,1.85E-07,,1.77E-07
45933.75701,8.32E-09,,1.75E-07,,1.67E-07
45941.82256,9.09E-09,,1.66E-07,,1.57E-07
45949.8881,9.85E-09,,1.57E-07,,1.47E-07
45957.95364,1.06E-08,,1.48E-07,,1.37E-07
45966.01919,1.13E-08,,1.41E-07,,1.30E-07
45974.08473,1.20E-08,,1.34E-07,,1.22E-07
45982.15028,1.27E-08,,1.28E-07,,1.15E-07
45990.21582,1.33E-08,,1.23E-07,,1.10E-07
45998.28136,1.39E-08,,1.18E-07,,1.04E-07
46006.34691,1.45E-08,,1.15E-07,,1.01E-07
46014.41245,1.51E-08,,1.12E-07,,9.69E-08
46022.478,1.56E-08,,1.10E-07,,9.44E-08
46030.54354,1.61E-08,,1.08E-07,,9.19E-08
46038.60908,1.65E-08,,1.06E-07,,8.95E-08
46046.67463,1.68E-08,,1.05E-07,,8.82E-08
46054.74017,1.71E-08,,1.04E-07,,8.69E-08
46062.80572,1.73E-08,,1.03E-07,,8.57E-08
46070.87126,1.74E-08,,1.02E-07,,8.46E-08
46078.9368,1.74E-08,,1.01E-07,,8.36E-08
46087.00235,1.73E-08,,1.01E-07,,8.37E-08
46095.06789,1.71E-08,,9.97E-08,,8.26E-08
46103.13344,1.67E-08,,9.87E-08,,8.20E-08
46111.19898,1.63E-08,,9.76E-08,,8.13E-08
46119.26452,1.57E-08,,9.65E-08,,8.08E-08
46127.33007,1.51E-08,,9.53E-08,,8.02E-08
46135.39561,1.45E-08,,9.41E-08,,7.96E-08
46143.46116,1.38E-08,,9.29E-08,,7.91E-08
46151.5267,1.31E-08,,9.18E-08,,7.87E-08
46159.59224,1.24E-08,,9.09E-08,,7.85E-08
46167.65779,1.18E-08,,9.02E-08,,7.84E-08
46175.72333,1.12E-08,,9.02E-08,,7.90E-08
46183.78888,1.06E-08,,9.09E-08,,8.03E-08
46191.85442,1.02E-08,,9.27E-08,,8.25E-08
46199.91996,9.74E-09,,9.57E-08,,8.60E-08
46207.98551,9.38E-09,,1.00E-07,,9.06E-08
46216.05105,9.07E-09,,1.07E-07,,9.79E-08
46224.1166,8.80E-09,,1.16E-07,,1.07E-07
46232.18214,8.57E-09,,1.28E-07,,1.19E-07
46240.24768,8.37E-09,,1.43E-07,,1.35E-07
46248.31323,8.18E-09,,1.62E-07,,1.54E-07
46256.37877,8.01E-09,,1.84E-07,,1.76E-07
46264.44432,7.84E-09,,2.11E-07,,2.03E-07
46272.50986,7.67E-09,,2.42E-07,,2.34E-07
46280.5754,7.51E-09,,2.78E-07,,2.70E-07
46288.64095,7.34E-09,,3.17E-07,,3.10E-07
46296.70649,7.17E-09,,3.61E-07,,3.54E-07
46304.77204,7.00E-09,,4.09E-07,,4.02E-07
46312.83758,6.82E-09,,4.60E-07,,4.53E-07
46320.90312,6.65E-09,,5.14E-07,,5.07E-07
46328.96867,6.49E-09,,5.69E-07,,5.63E-07
46337.03421,6.33E-09,,6.25E-07,,6.19E-07
46345.09976,6.17E-09,,6.80E-07,,6.74E-07
46353.1653,6.03E-09,,7.33E-07,,7.27E-07
46361.23084,5.91E-09,,7.83E-07,,7.77E-07
46369.29639,5.81E-09,,8.29E-07,,8.23E-07
46377.36193,5.73E-09,,8.70E-07,,8.64E-07
46385.42748,5.71E-09,,9.04E-07,,8.98E-07
46393.49302,5.74E-09,,9.32E-07,,9.26E-07
46401.55856,5.84E-09,,9.51E-07,,9.45E-07
46409.62411,6.03E-09,,9.64E-07,,9.58E-07
46417.68965,6.34E-09,,9.68E-07,,9.62E-07
46425.7552,6.78E-09,,9.66E-07,,9.59E-07
46433.82074,7.38E-09,,9.57E-07,,9.50E-07
46441.88628,8.16E-09,,9.42E-07,,9.34E-07
46449.95183,9.16E-09,,9.21E-07,,9.12E-07
46458.01737,1.04E-08,,8.97E-07,,8.87E-07
46466.08292,1.19E-08,,8.69E-07,,8.57E-07
46474.14846,1.37E-08,,8.39E-07,,8.25E-07
46482.214,1.57E-08,,8.08E-07,,7.92E-07
46490.27955,1.81E-08,,7.75E-07,,7.57E-07
46498.34509,2.08E-08,,7.42E-07,,7.21E-07
46506.41064,2.37E-08,,7.09E-07,,6.85E-07
46514.47618,2.70E-08,,6.76E-07,,6.49E-07
46522.54172,3.04E-08,,6.43E-07,,6.13E-07
46530.60727,3.41E-08,,6.10E-07,,5.76E-07
46538.67281,3.79E-08,,5.78E-07,,5.40E-07
46546.73836,4.18E-08,,5.46E-07,,5.04E-07
46554.8039,4.56E-08,,5.14E-07,,4.68E-07
46562.86944,4.94E-08,,4.83E-07,,4.34E-07
46570.93499,5.30E-08,,4.52E-07,,3.99E-07
46579.00053,5.64E-08,,4.21E-07,,3.65E-07
46587.06608,5.94E-08,,3.91E-07,,3.32E-07
46595.13162,6.20E-08,,3.63E-07,,3.01E-07
46603.19716,6.42E-08,,3.36E-07,,2.72E-07
46611.26271,6.60E-08,,3.10E-07,,2.44E-07
46619.32825,6.72E-08,,2.86E-07,,2.19E-07
46627.3938,6.80E-08,,2.65E-07,,1.97E-07
46635.45934,6.83E-08,,2.47E-07,,1.79E-07
46643.52488,6.81E-08,,2.31E-07,,1.63E-07
46651.59043,6.77E-08,,2.19E-07,,1.51E-07
46659.65597,6.69E-08,,2.10E-07,,1.43E-07
46667.72152,6.59E-08,,2.04E-07,,1.38E-07
46675.78706,6.48E-08,,2.02E-07,,1.37E-07
46683.8526,6.37E-08,,2.03E-07,,1.39E-07
46691.91815,6.25E-08,,2.08E-07,,1.46E-07
46699.98369,6.15E-08,,2.15E-07,,1.54E-07
46708.04924,6.05E-08,,2.26E-07,,1.66E-07
46716.11478,5.98E-08,,2.39E-07,,1.79E-07
46724.18032,5.93E-08,,2.53E-07,,1.94E-07
46732.24587,5.89E-08,,2.69E-07,,2.10E-07
46740.31141,5.88E-08,,2.85E-07,,2.26E-07
46748.37696,5.89E-08,,3.00E-07,,2.41E-07
46756.4425,5.91E-08,,3.15E-07,,2.56E-07
46764.50804,5.94E-08,,3.29E-07,,2.70E-07
46772.57359,5.98E-08,,3.40E-07,,2.80E-07
46780.63913,6.02E-08,,3.49E-07,,2.89E-07
46788.70468,6.06E-08,,3.55E-07,,2.94E-07
46796.77022,6.08E-08,,3.58E-07,,2.97E-07
46804.83576,6.09E-08,,3.58E-07,,2.97E-07
46812.90131,6.07E-08,,3.55E-07,,2.94E-07
46820.96685,6.03E-08,,3.49E-07,,2.89E-07
46829.0324,5.95E-08,,3.40E-07,,2.81E-07
46837.09794,5.84E-08,,3.30E-07,,2.72E-07
46845.16348,5.69E-08,,3.18E-07,,2.61E-07
46853.22903,5.52E-08,,3.05E-07,,2.50E-07
46861.29457,5.32E-08,,2.91E-07,,2.38E-07
46869.36012,5.09E-08,,2.77E-07,,2.26E-07
46877.42566,4.85E-08,,2.64E-07,,2.16E-07
46885.4912,4.60E-08,,2.52E-07,,2.06E-07
46893.55675,4.35E-08,,2.40E-07,,1.97E-07
46901.62229,4.11E-08,,2.30E-07,,1.89E-07
46909.68784,3.88E-08,,2.21E-07,,1.82E-07
46917.75338,3.68E-08,,2.14E-07,,1.77E-07
46925.81892,3.51E-08,,2.08E-07,,1.73E-07
46933.88447,3.38E-08,,2.03E-07,,1.69E-07
46941.95001,3.28E-08,,2.00E-07,,1.67E-07
46950.01556,3.22E-08,,1.98E-07,,1.66E-07
46958.0811,3.19E-08,,1.98E-07,,1.66E-07
46966.14664,3.19E-08,,1.99E-07,,1.67E-07
46974.21219,3.23E-08,,2.02E-07,,1.70E-07
46982.27773,3.28E-08,,2.06E-07,,1.73E-07
46990.34328,3.34E-08,,2.11E-07,,1.78E-07
46998.40882,3.42E-08,,2.17E-07,,1.83E-07
47006.47436,3.49E-08,,2.24E-07,,1.89E-07
47014.53991,3.55E-08,,2.33E-07,,1.98E-07
47022.60545,3.60E-08,,2.42E-07,,2.06E-07
47030.671,3.64E-08,,2.51E-07,,2.15E-07
47038.73654,3.65E-08,,2.61E-07,,2.25E-07
47046.80208,3.63E-08,,2.70E-07,,2.34E-07
47054.86763,3.59E-08,,2.79E-07,,2.43E-07
47062.93317,3.53E-08,,2.86E-07,,2.51E-07
47070.99872,3.44E-08,,2.93E-07,,2.59E-07
47079.06426,3.32E-08,,2.97E-07,,2.64E-07
47087.1298,3.19E-08,,3.00E-07,,2.68E-07
47095.19535,3.05E-08,,3.01E-07,,2.71E-07
47103.26089,2.89E-08,,2.99E-07,,2.70E-07
47111.32644,2.72E-08,,2.96E-07,,2.69E-07
47119.39198,2.55E-08,,2.90E-07,,2.65E-07
47127.45752,2.38E-08,,2.82E-07,,2.58E-07
47135.52307,2.22E-08,,2.73E-07,,2.51E-07
47143.58861,2.07E-08,,2.62E-07,,2.41E-07
47151.65416,1.92E-08,,2.51E-07,,2.32E-07
47159.7197,1.79E-08,,2.39E-07,,2.21E-07
47167.78524,1.67E-08,,2.27E-07,,2.10E-07
47175.85079,1.56E-08,,2.15E-07,,1.99E-07
47183.91633,1.47E-08,,2.03E-07,,1.88E-07
47191.98188,1.40E-08,,1.93E-07,,1.79E-07
47200.04742,1.34E-08,,1.83E-07,,1.70E-07
47208.11296,1.30E-08,,1.75E-07,,1.62E-07
47216.17851,1.27E-08,,1.67E-07,,1.54E-07
47224.24405,1.25E-08,,1.61E-07,,1.49E-07
47232.3096,1.25E-08,,1.56E-07,,1.44E-07
47240.37514,1.25E-08,,1.52E-07,,1.40E-07
47248.44068,1.27E-08,,1.49E-07,,1.36E-07
47256.50623,1.29E-08,,1.46E-07,,1.33E-07
47264.57177,1.32E-08,,1.43E-07,,1.30E-07
47272.63732,1.35E-08,,1.41E-07,,1.28E-07
47280.70286,1.37E-08,,1.39E-07,,1.25E-07
47288.7684,1.40E-08,,1.37E-07,,1.23E-07
47296.83395,1.42E-08,,1.34E-07,,1.20E-07
47304.89949,1.44E-08,,1.32E-07,,1.18E-07
47312.96504,1.44E-08,,1.28E-07,,1.14E-07
47321.03058,1.44E-08,,1.25E-07,,1.11E-07
47329.09612,1.43E-08,,1.21E-07,,1.07E-07
47337.16167,1.41E-08,,1.18E-07,,1.04E-07
47345.22721,1.38E-08,,1.14E-07,,1.00E-07
47353.29276,1.34E-08,,1.10E-07,,9.66E-08
47361.3583,1.29E-08,,1.07E-07,,9.41E-08
47369.42384,1.23E-08,,1.04E-07,,9.17E-08
47377.48939,1.17E-08,,1.01E-07,,8.93E-08
47385.55493,1.11E-08,,9.93E-08,,8.82E-08
47393.62048,1.04E-08,,9.79E-08,,8.75E-08
47401.68602,9.76E-09,,9.72E-08,,8.74E-08
47409.75156,9.11E-09,,9.71E-08,,8.80E-08
47417.81711,8.47E-09,,9.77E-08,,8.92E-08
47425.88265,7.87E-09,,9.88E-08,,9.09E-08
47433.9482,7.30E-09,,1.00E-07,,9.27E-08
47442.01374,6.78E-09,,1.02E-07,,9.52E-08
47450.07928,6.30E-09,,1.04E-07,,9.77E-08
47458.14483,5.87E-09,,1.07E-07,,1.01E-07
47466.21037,5.49E-09,,1.09E-07,,1.04E-07
47474.27592,5.15E-09,,1.11E-07,,1.06E-07
47482.34146,4.85E-09,,1.13E-07,,1.08E-07
47490.407,4.60E-09,,1.15E-07,,1.10E-07
47498.47255,4.39E-09,,1.16E-07,,1.12E-07
47506.53809,4.21E-09,,1.17E-07,,1.13E-07
47514.60364,4.07E-09,,1.19E-07,,1.15E-07
47522.66918,3.97E-09,,1.20E-07,,1.16E-07
47530.73472,3.89E-09,,1.21E-07,,1.17E-07
47538.80027,3.85E-09,,1.23E-07,,1.19E-07
47546.86581,3.83E-09,,1.24E-07,,1.20E-07
47554.93136,3.84E-09,,1.26E-07,,1.22E-07
47562.9969,3.87E-09,,1.29E-07,,1.25E-07
47571.06244,3.92E-09,,1.32E-07,,1.28E-07
47579.12799,4.00E-09,,1.35E-07,,1.31E-07
47587.19353,4.10E-09,,1.39E-07,,1.35E-07
47595.25908,4.22E-09,,1.43E-07,,1.39E-07
47603.32462,4.35E-09,,1.48E-07,,1.44E-07
47611.39016,4.50E-09,,1.53E-07,,1.49E-07
47619.45571,4.65E-09,,1.57E-07,,1.52E-07
47627.52125,4.82E-09,,1.62E-07,,1.57E-07
47635.5868,4.99E-09,,1.67E-07,,1.62E-07
47643.65234,5.16E-09,,1.71E-07,,1.66E-07
47651.71788,5.33E-09,,1.75E-07,,1.70E-07
47659.78343,5.49E-09,,1.78E-07,,1.73E-07
47667.84897,5.64E-09,,1.81E-07,,1.75E-07
47675.91452,5.78E-09,,1.83E-07,,1.77E-07
47683.98006,5.90E-09,,1.84E-07,,1.78E-07
47692.0456,6.01E-09,,1.84E-07,,1.78E-07
47700.11115,6.10E-09,,1.84E-07,,1.78E-07
47708.17669,6.18E-09,,1.83E-07,,1.77E-07
47716.24224,6.25E-09,,1.82E-07,,1.76E-07
47724.30778,6.33E-09,,1.80E-07,,1.74E-07
47732.37332,6.41E-09,,1.77E-07,,1.71E-07
47740.43887,6.50E-09,,1.75E-07,,1.69E-07
47748.50441,6.62E-09,,1.71E-07,,1.64E-07
47756.56996,6.76E-09,,1.68E-07,,1.61E-07
47764.6355,6.94E-09,,1.64E-07,,1.57E-07
47772.70104,7.15E-09,,1.61E-07,,1.54E-07
47780.76659,7.40E-09,,1.57E-07,,1.50E-07
47788.83213,7.70E-09,,1.53E-07,,1.45E-07
47796.89768,8.03E-09,,1.50E-07,,1.42E-07
47804.96322,8.40E-09,,1.47E-07,,1.39E-07
47813.02876,8.80E-09,,1.45E-07,,1.36E-07
47821.09431,9.22E-09,,1.43E-07,,1.34E-07
47829.15985,9.64E-09,,1.41E-07,,1.31E-07
47837.2254,1.01E-08,,1.40E-07,,1.30E-07
47845.29094,1.05E-08,,1.40E-07,,1.30E-07
47853.35648,1.09E-08,,1.41E-07,,1.30E-07
47861.42203,1.13E-08,,1.42E-07,,1.31E-07
47869.48757,1.16E-08,,1.43E-07,,1.31E-07
47877.55312,1.19E-08,,1.45E-07,,1.33E-07
47885.61866,1.21E-08,,1.47E-07,,1.35E-07
47893.6842,1.23E-08,,1.50E-07,,1.38E-07
47901.74975,1.25E-08,,1.53E-07,,1.41E-07
47909.81529,1.26E-08,,1.56E-07,,1.43E-07
47917.88084,1.26E-08,,1.58E-07,,1.45E-07
47925.94638,1.26E-08,,1.61E-07,,1.48E-07
47934.01192,1.25E-08,,1.63E-07,,1.51E-07
47942.07747,1.24E-08,,1.64E-07,,1.52E-07
47950.14301,1.23E-08,,1.65E-07,,1.53E-07
47958.20856,1.21E-08,,1.66E-07,,1.54E-07
47966.2741,1.19E-08,,1.66E-07,,1.54E-07
47974.33964,1.17E-08,,1.65E-07,,1.53E-07
47982.40519,1.15E-08,,1.63E-07,,1.52E-07
47990.47073,1.12E-08,,1.60E-07,,1.49E-07
47998.53628,1.10E-08,,1.57E-07,,1.46E-07
48006.60182,1.07E-08,,1.52E-07,,1.41E-07
48014.66736,1.05E-08,,1.47E-07,,1.37E-07
48022.73291,1.03E-08,,1.41E-07,,1.31E-07
48030.79845,1.01E-08,,1.35E-07,,1.25E-07
48038.864,9.96E-09,,1.28E-07,,1.18E-07
48046.92954,9.86E-09,,1.20E-07,,1.10E-07
48054.99508,9.80E-09,,1.12E-07,,1.02E-07
48063.06063,9.77E-09,,1.04E-07,,9.42E-08
48071.12617,9.80E-09,,9.52E-08,,8.54E-08
48079.19172,9.86E-09,,8.68E-08,,7.69E-08
48087.25726,9.96E-09,,7.85E-08,,6.85E-08
48095.3228,1.01E-08,,7.06E-08,,6.05E-08
48103.38835,1.02E-08,,6.31E-08,,5.29E-08
48111.45389,1.04E-08,,5.61E-08,,4.57E-08
48119.51944,1.06E-08,,4.97E-08,,3.91E-08
48127.58498,1.08E-08,,4.38E-08,,3.30E-08
48135.65052,1.09E-08,,3.85E-08,,2.76E-08
48143.71607,1.11E-08,,3.38E-08,,2.27E-08
48151.78161,1.12E-08,,2.96E-08,,1.84E-08
48159.84716,1.13E-08,,2.60E-08,,1.47E-08
48167.9127,1.14E-08,,2.28E-08,,1.14E-08
48175.97824,1.14E-08,,2.00E-08,,8.60E-09
48184.04379,1.14E-08,,1.76E-08,,6.20E-09
48192.10933,1.13E-08,,1.54E-08,,4.10E-09
48200.17488,1.11E-08,,1.35E-08,,2.40E-09
48208.24042,1.09E-08,,1.19E-08,,1.00E-09
48216.30596,1.07E-08,,1.04E-08,,-3.00E-10
48224.37151,1.04E-08,,9.06E-09,,-1.34E-09
48232.43705,1.00E-08,,7.88E-09,,-2.12E-09
48240.5026,9.63E-09,,6.84E-09,,-2.79E-09
48248.56814,9.18E-09,,5.93E-09,,-3.25E-09
48256.63368,8.69E-09,,5.12E-09,,-3.57E-09
48264.69923,8.16E-09,,4.43E-09,,-3.73E-09
48272.76477,7.61E-09,,3.83E-09,,-3.78E-09
48280.83032,7.04E-09,,3.32E-09,,-3.72E-09
48288.89586,6.47E-09,,2.90E-09,,-3.57E-09
48296.9614,5.91E-09,,2.55E-09,,-3.36E-09
48305.02695,5.36E-09,,2.28E-09,,-3.08E-09
48313.09249,4.83E-09,,2.06E-09,,-2.77E-09
48321.15804,4.33E-09,,1.91E-09,,-2.42E-09
48329.22358,3.87E-09,,1.81E-09,,-2.06E-09
48337.28912,3.44E-09,,1.75E-09,,-1.69E-09
48345.35467,3.06E-09,,1.72E-09,,-1.34E-09
48353.42021,2.71E-09,,1.73E-09,,-9.80E-10
48361.48576,2.40E-09,,1.75E-09,,-6.50E-10
